id,criteria,baseGameWins,freeGameWins,payoutMultiplier
775,freegame,0.0,174.65,174.65
776,freegame,0.0,29.06,29.06
777,freegame,0.0,163.55,163.55
778,freegame,0.0,0.37,0.37
779,freegame,0.0,294.4,294.4
780,freegame,0.0,0.6,0.6
781,freegame,0.0,30.29,30.29
782,freegame,0.0,69.97,69.97
783,freegame,0.0,20.56,20.56
784,freegame,0.0,0.93,0.93
785,freegame,0.0,43.01,43.01
786,freegame,0.0,124.48,124.48
787,freegame,0.0,324.13,324.13
788,freegame,0.0,4.39,4.39
789,freegame,0.0,187.89,187.89
790,freegame,0.0,0.04,0.04
791,freegame,0.0,198.96,198.96
792,freegame,0.0,329.93,329.93
793,freegame,0.0,13.12,13.12
794,freegame,0.0,0.34,0.34
795,freegame,0.0,181.28,181.28
796,freegame,0.0,33.35,33.35
797,freegame,0.0,4.47,4.47
798,freegame,0.0,28.38,28.38
799,freegame,0.0,329.2,329.2
800,freegame,0.0,40.44,40.44
801,freegame,0.0,240.92,240.92
802,freegame,0.0,156.13,156.13
803,freegame,0.0,0.15,0.15
804,freegame,0.0,55.36,55.36
805,freegame,0.0,206.13,206.13
806,freegame,0.0,188.26,188.26
807,freegame,0.0,1.78,1.78
808,freegame,0.0,32.54,32.54
809,freegame,0.0,221.26,221.26
810,freegame,0.0,37.05,37.05
811,freegame,0.0,356.42,356.42
812,freegame,0.0,11.54,11.54
813,freegame,0.0,275.57,275.57
814,freegame,0.0,25.79,25.79
815,freegame,0.0,29.15,29.15
816,freegame,0.0,81.02,81.02
817,freegame,0.0,248.32,248.32
818,freegame,0.0,135.6,135.6
819,freegame,0.0,53.71,53.71
820,freegame,0.0,83.05,83.05
821,freegame,0.0,370.95,370.95
822,freegame,0.0,114.87,114.87
823,freegame,0.0,72.97,72.97
824,freegame,0.0,0.51,0.51
825,freegame,0.0,0.89,0.89
826,freegame,0.0,0.01,0.01
827,freegame,0.0,271.96,271.96
828,freegame,0.0,174.92,174.92
829,freegame,0.0,51.73,51.73
830,freegame,0.0,185.66,185.66
831,freegame,0.0,3.74,3.74
832,freegame,0.0,198.44,198.44
833,freegame,0.0,174.79,174.79
834,freegame,0.0,176.89,176.89
835,freegame,0.0,160.85,160.85
836,freegame,0.0,470.75,470.75
837,freegame,0.0,29.62,29.62
838,freegame,0.0,26.63,26.63
839,freegame,0.0,44.94,44.94
840,freegame,0.0,0.0,0.0
841,freegame,0.0,3.49,3.49
842,freegame,0.0,37.13,37.13
843,freegame,0.0,6.54,6.54
844,freegame,0.0,62.53,62.53
845,freegame,0.0,91.75,91.75
846,freegame,0.0,107.46,107.46
847,freegame,0.0,297.85,297.85
848,freegame,0.0,70.93,70.93
849,freegame,0.0,22.06,22.06
850,freegame,0.0,0.32,0.32
851,freegame,0.0,39.39,39.39
852,freegame,0.0,11.24,11.24
853,freegame,0.0,287.88,287.88
854,freegame,0.0,34.81,34.81
855,freegame,0.0,433.92,433.92
856,freegame,0.0,1.94,1.94
857,freegame,0.0,0.17,0.17
858,freegame,0.0,4.83,4.83
859,freegame,0.0,20.91,20.91
860,freegame,0.0,135.59,135.59
861,freegame,0.0,414.52,414.52
862,freegame,0.0,348.07,348.07
863,freegame,0.0,104.65,104.65
864,freegame,0.0,226.11,226.11
865,freegame,0.0,0.04,0.04
866,freegame,0.0,23.67,23.67
867,freegame,0.0,106.6,106.6
868,freegame,0.0,86.04,86.04
869,freegame,0.0,49.03,49.03
870,freegame,0.0,1.7,1.7
871,freegame,0.0,17.49,17.49
872,freegame,0.0,181.32,181.32
873,freegame,0.0,58.72,58.72
874,freegame,0.0,53.94,53.94
875,freegame,0.0,76.88,76.88
876,freegame,0.0,6.57,6.57
877,freegame,0.0,210.52,210.52
878,freegame,0.0,14.16,14.16
879,freegame,0.0,88.88,88.88
880,freegame,0.0,105.24,105.24
881,freegame,0.0,0.61,0.61
882,freegame,0.0,210.89,210.89
883,freegame,0.0,86.08,86.08
884,freegame,0.0,164.43,164.43
885,freegame,0.0,230.34,230.34
886,freegame,0.0,186.47,186.47
887,freegame,0.0,100.75,100.75
888,freegame,0.0,50.39,50.39
889,freegame,0.0,0.61,0.61
890,freegame,0.0,327.46,327.46
891,freegame,0.0,11.64,11.64
892,freegame,0.0,4.63,4.63
893,freegame,0.0,0.42,0.42
894,freegame,0.0,24.93,24.93
895,freegame,0.0,125.41,125.41
896,freegame,0.0,67.72,67.72
897,freegame,0.0,189.69,189.69
898,freegame,0.0,2.22,2.22
899,freegame,0.0,213.33,213.33
900,freegame,0.0,2.62,2.62
901,freegame,0.0,269.83,269.83
902,freegame,0.0,92.67,92.67
903,freegame,0.0,0.47,0.47
904,freegame,0.0,12.54,12.54
905,freegame,0.0,205.05,205.05
906,freegame,0.0,292.82,292.82
907,freegame,0.0,2.53,2.53
908,freegame,0.0,305.84,305.84
909,freegame,0.0,353.93,353.93
910,freegame,0.0,42.67,42.67
911,freegame,0.0,87.74,87.74
912,freegame,0.0,130.51,130.51
913,freegame,0.0,29.31,29.31
914,freegame,0.0,30.86,30.86
915,freegame,0.0,0.04,0.04
916,freegame,0.0,33.23,33.23
917,freegame,0.0,146.81,146.81
918,freegame,0.0,0.0,0.0
919,freegame,0.0,218.34,218.34
920,freegame,0.0,63.16,63.16
921,freegame,0.0,6.83,6.83
922,freegame,0.0,88.41,88.41
923,freegame,0.0,1.32,1.32
924,freegame,0.0,17.65,17.65
925,freegame,0.0,94.21,94.21
926,freegame,0.0,52.0,52.0
927,freegame,0.0,214.29,214.29
928,freegame,0.0,4.91,4.91
929,freegame,0.0,2.75,2.75
930,freegame,0.0,13.67,13.67
931,freegame,0.0,49.57,49.57
932,freegame,0.0,54.49,54.49
933,freegame,0.0,381.8,381.8
934,freegame,0.0,37.09,37.09
935,freegame,0.0,3.59,3.59
936,freegame,0.0,222.36,222.36
937,freegame,0.0,347.68,347.68
938,freegame,0.0,59.43,59.43
939,freegame,0.0,5.06,5.06
940,freegame,0.0,237.55,237.55
941,freegame,0.0,26.76,26.76
942,freegame,0.0,12.97,12.97
943,freegame,0.0,28.11,28.11
944,freegame,0.0,2.49,2.49
945,freegame,0.0,175.77,175.77
946,freegame,0.0,333.81,333.81
947,freegame,0.0,0.01,0.01
948,freegame,0.0,0.53,0.53
949,freegame,0.0,0.62,0.62
950,freegame,0.0,5.54,5.54
951,freegame,0.0,372.87,372.87
952,freegame,0.0,252.15,252.15
953,freegame,0.0,1.08,1.08
954,freegame,0.0,0.77,0.77
955,freegame,0.0,88.77,88.77
956,freegame,0.0,17.95,17.95
957,freegame,0.0,281.37,281.37
958,freegame,0.0,1.66,1.66
959,freegame,0.0,12.85,12.85
960,freegame,0.0,214.67,214.67
961,freegame,0.0,28.4,28.4
962,freegame,0.0,0.56,0.56
963,freegame,0.0,130.89,130.89
964,freegame,0.0,200.85,200.85
965,freegame,0.0,0.79,0.79
966,freegame,0.0,6.98,6.98
967,freegame,0.0,43.44,43.44
968,freegame,0.0,5.67,5.67
969,freegame,0.0,156.57,156.57
970,freegame,0.0,43.27,43.27
971,freegame,0.0,114.91,114.91
972,freegame,0.0,0.08,0.08
973,freegame,0.0,3.09,3.09
974,freegame,0.0,212.39,212.39
975,freegame,0.0,0.19,0.19
976,freegame,0.0,63.09,63.09
977,freegame,0.0,0.07,0.07
978,freegame,0.0,8.68,8.68
979,freegame,0.0,80.03,80.03
980,freegame,0.0,62.36,62.36
981,freegame,0.0,0.47,0.47
982,freegame,0.0,66.61,66.61
983,freegame,0.0,0.88,0.88
984,freegame,0.0,9.29,9.29
985,freegame,0.0,31.29,31.29
986,freegame,0.0,274.75,274.75
987,freegame,0.0,70.26,70.26
988,freegame,0.0,76.37,76.37
989,freegame,0.0,143.76,143.76
990,freegame,0.0,0.0,0.0
991,freegame,0.0,28.86,28.86
992,freegame,0.0,72.15,72.15
993,freegame,0.0,3.32,3.32
994,freegame,0.0,89.62,89.62
995,freegame,0.0,219.31,219.31
996,freegame,0.0,111.41,111.41
997,freegame,0.0,402.8,402.8
998,freegame,0.0,3.0,3.0
999,freegame,0.0,2.09,2.09
1000,freegame,0.0,216.2,216.2
1001,freegame,0.0,5.76,5.76
1002,freegame,0.0,184.82,184.82
1003,freegame,0.0,58.4,58.4
1004,freegame,0.0,89.98,89.98
1005,freegame,0.0,2.32,2.32
1006,freegame,0.0,0.3,0.3
1007,freegame,0.0,2.79,2.79
1008,freegame,0.0,0.78,0.78
1009,freegame,0.0,213.28,213.28
1010,freegame,0.0,139.79,139.79
1011,freegame,0.0,25.39,25.39
1012,freegame,0.0,132.68,132.68
1013,freegame,0.0,125.76,125.76
1014,freegame,0.0,384.84,384.84
1015,freegame,0.0,7.2,7.2
1016,freegame,0.0,0.27,0.27
1017,freegame,0.0,2.94,2.94
1018,freegame,0.0,25.32,25.32
1019,freegame,0.0,261.44,261.44
1020,freegame,0.0,27.22,27.22
1021,freegame,0.0,231.25,231.25
1022,freegame,0.0,268.26,268.26
1023,freegame,0.0,42.7,42.7
1024,freegame,0.0,52.92,52.92
1025,freegame,0.0,105.26,105.26
1026,freegame,0.0,0.55,0.55
1027,freegame,0.0,91.58,91.58
1028,freegame,0.0,116.62,116.62
1029,freegame,0.0,0.0,0.0
1030,freegame,0.0,149.16,149.16
1031,freegame,0.0,48.59,48.59
1032,freegame,0.0,27.48,27.48
1033,freegame,0.0,43.58,43.58
1034,freegame,0.0,76.39,76.39
1035,freegame,0.0,9.28,9.28
1036,freegame,0.0,31.04,31.04
1037,freegame,0.0,165.81,165.81
1038,freegame,0.0,109.12,109.12
1039,freegame,0.0,206.05,206.05
1040,freegame,0.0,66.89,66.89
1041,freegame,0.0,3.33,3.33
1042,freegame,0.0,200.54,200.54
1043,freegame,0.0,160.96,160.96
1044,freegame,0.0,12.21,12.21
1045,freegame,0.0,7.18,7.18
1046,freegame,0.0,309.17,309.17
1047,freegame,0.0,157.56,157.56
1048,freegame,0.0,108.62,108.62
1049,freegame,0.0,106.86,106.86
1050,freegame,0.0,338.84,338.84
1051,freegame,0.0,1.08,1.08
1052,freegame,0.0,22.72,22.72
1053,freegame,0.0,24.4,24.4
1054,freegame,0.0,15.96,15.96
1055,freegame,0.0,4.2,4.2
1056,freegame,0.0,159.78,159.78
1057,freegame,0.0,98.78,98.78
1058,freegame,0.0,3.39,3.39
1059,freegame,0.0,10.42,10.42
1060,freegame,0.0,5.33,5.33
1061,freegame,0.0,19.97,19.97
1062,freegame,0.0,0.0,0.0
1063,freegame,0.0,22.67,22.67
1064,freegame,0.0,424.49,424.49
1065,freegame,0.0,59.11,59.11
1066,freegame,0.0,122.13,122.13
1067,freegame,0.0,18.85,18.85
1068,freegame,0.0,2.59,2.59
1069,freegame,0.0,236.83,236.83
1070,freegame,0.0,27.83,27.83
1071,freegame,0.0,85.85,85.85
1072,freegame,0.0,398.3,398.3
1073,freegame,0.0,34.45,34.45
1074,freegame,0.0,2.79,2.79
1075,freegame,0.0,167.93,167.93
1076,freegame,0.0,18.23,18.23
1077,freegame,0.0,50.75,50.75
1078,freegame,0.0,0.42,0.42
1079,freegame,0.0,246.16,246.16
1080,freegame,0.0,193.91,193.91
1081,freegame,0.0,26.34,26.34
1082,freegame,0.0,31.84,31.84
1083,freegame,0.0,1.56,1.56
1084,freegame,0.0,2.0,2.0
1085,freegame,0.0,0.05,0.05
1086,freegame,0.0,0.85,0.85
1087,freegame,0.0,91.15,91.15
1088,freegame,0.0,225.0,225.0
1089,freegame,0.0,146.75,146.75
1090,freegame,0.0,6.77,6.77
1091,freegame,0.0,418.72,418.72
1092,freegame,0.0,210.78,210.78
1093,freegame,0.0,50.31,50.31
1094,freegame,0.0,104.21,104.21
1095,freegame,0.0,207.53,207.53
1096,freegame,0.0,24.47,24.47
1097,freegame,0.0,121.79,121.79
1098,freegame,0.0,22.37,22.37
1099,freegame,0.0,146.8,146.8
1100,freegame,0.0,0.05,0.05
1101,freegame,0.0,16.08,16.08
1102,freegame,0.0,6.93,6.93
1103,freegame,0.0,26.06,26.06
1104,freegame,0.0,0.18,0.18
1105,freegame,0.0,3.59,3.59
1106,freegame,0.0,153.77,153.77
1107,freegame,0.0,110.5,110.5
1108,freegame,0.0,273.52,273.52
1109,freegame,0.0,187.77,187.77
1110,freegame,0.0,0.25,0.25
1111,freegame,0.0,167.02,167.02
1112,freegame,0.0,13.91,13.91
1113,freegame,0.0,265.82,265.82
1114,freegame,0.0,1.28,1.28
1115,freegame,0.0,161.93,161.93
1116,freegame,0.0,51.92,51.92
1117,freegame,0.0,3.64,3.64
1118,freegame,0.0,175.14,175.14
1119,freegame,0.0,1.44,1.44
1120,freegame,0.0,255.49,255.49
1121,freegame,0.0,254.61,254.61
1122,freegame,0.0,1.37,1.37
1123,freegame,0.0,333.62,333.62
1124,freegame,0.0,1.78,1.78
1125,freegame,0.0,292.87,292.87
1126,freegame,0.0,189.8,189.8
1127,freegame,0.0,35.29,35.29
1128,freegame,0.0,16.78,16.78
1129,freegame,0.0,52.97,52.97
1130,freegame,0.0,182.58,182.58
1131,freegame,0.0,194.84,194.84
1132,freegame,0.0,33.27,33.27
1133,freegame,0.0,83.65,83.65
1134,freegame,0.0,67.72,67.72
1135,freegame,0.0,7.6,7.6
1136,freegame,0.0,0.0,0.0
1137,freegame,0.0,0.0,0.0
1138,freegame,0.0,196.24,196.24
1139,freegame,0.0,152.7,152.7
1140,freegame,0.0,1.12,1.12
1141,freegame,0.0,47.19,47.19
1142,freegame,0.0,25.58,25.58
1143,freegame,0.0,125.93,125.93
1144,freegame,0.0,0.13,0.13
1145,freegame,0.0,348.36,348.36
1146,freegame,0.0,2.11,2.11
1147,freegame,0.0,88.47,88.47
1148,freegame,0.0,126.9,126.9
1149,freegame,0.0,18.23,18.23
1150,freegame,0.0,48.59,48.59
1151,freegame,0.0,229.69,229.69
1152,freegame,0.0,283.38,283.38
1153,freegame,0.0,54.64,54.64
1154,freegame,0.0,289.3,289.3
1155,freegame,0.0,196.7,196.7
1156,freegame,0.0,375.0,375.0
1157,freegame,0.0,121.86,121.86
1158,freegame,0.0,0.38,0.38
1159,freegame,0.0,26.84,26.84
1160,freegame,0.0,104.46,104.46
1161,freegame,0.0,97.28,97.28
1162,freegame,0.0,120.15,120.15
1163,freegame,0.0,2.46,2.46
1164,freegame,0.0,24.66,24.66
1165,freegame,0.0,14.83,14.83
1166,freegame,0.0,8.84,8.84
1167,freegame,0.0,1.26,1.26
1168,freegame,0.0,0.21,0.21
1169,freegame,0.0,291.75,291.75
1170,freegame,0.0,97.84,97.84
1171,freegame,0.0,128.56,128.56
1172,freegame,0.0,157.27,157.27
1173,freegame,0.0,1.95,1.95
1174,freegame,0.0,140.89,140.89
1175,freegame,0.0,86.15,86.15
1176,freegame,0.0,4.58,4.58
1177,freegame,0.0,310.79,310.79
1178,freegame,0.0,172.43,172.43
1179,freegame,0.0,231.1,231.1
1180,freegame,0.0,199.22,199.22
1181,freegame,0.0,25.64,25.64
1182,freegame,0.0,87.87,87.87
1183,freegame,0.0,116.07,116.07
1184,freegame,0.0,1.21,1.21
1185,freegame,0.0,1.38,1.38
1186,freegame,0.0,45.36,45.36
1187,freegame,0.0,297.97,297.97
1188,freegame,0.0,192.7,192.7
1189,freegame,0.0,156.7,156.7
1190,freegame,0.0,2.11,2.11
1191,freegame,0.0,172.28,172.28
1192,freegame,0.0,141.68,141.68
1193,freegame,0.0,3.67,3.67
1194,freegame,0.0,132.06,132.06
1195,freegame,0.0,0.04,0.04
1196,freegame,0.0,120.27,120.27
1197,freegame,0.0,277.2,277.2
1198,freegame,0.0,0.51,0.51
1199,freegame,0.0,311.13,311.13
1200,freegame,0.0,331.71,331.71
1201,freegame,0.0,68.58,68.58
1202,freegame,0.0,40.57,40.57
1203,freegame,0.0,165.27,165.27
1204,freegame,0.0,36.42,36.42
1205,freegame,0.0,1.33,1.33
1206,freegame,0.0,31.51,31.51
1207,freegame,0.0,170.12,170.12
1208,freegame,0.0,115.15,115.15
1209,freegame,0.0,5.95,5.95
1210,freegame,0.0,39.72,39.72
1211,freegame,0.0,230.35,230.35
1212,freegame,0.0,47.85,47.85
1213,freegame,0.0,154.36,154.36
1214,freegame,0.0,13.59,13.59
1215,freegame,0.0,3.91,3.91
1216,freegame,0.0,10.16,10.16
1217,freegame,0.0,114.23,114.23
1218,freegame,0.0,255.87,255.87
1219,freegame,0.0,413.29,413.29
1220,freegame,0.0,1.47,1.47
1221,freegame,0.0,0.27,0.27
1222,freegame,0.0,22.14,22.14
1223,freegame,0.0,0.34,0.34
1224,freegame,0.0,95.17,95.17
1225,freegame,0.0,354.51,354.51
1226,freegame,0.0,18.0,18.0
1227,freegame,0.0,30.0,30.0
1228,freegame,0.0,0.34,0.34
1229,freegame,0.0,197.18,197.18
1230,freegame,0.0,245.62,245.62
1231,freegame,0.0,124.69,124.69
1232,freegame,0.0,9.98,9.98
1233,freegame,0.0,456.06,456.06
1234,freegame,0.0,10.21,10.21
1235,freegame,0.0,0.73,0.73
1236,freegame,0.0,50.15,50.15
1237,freegame,0.0,0.06,0.06
1238,freegame,0.0,4.44,4.44
1239,freegame,0.0,49.92,49.92
1240,freegame,0.0,25.6,25.6
1241,freegame,0.0,124.04,124.04
1242,freegame,0.0,0.29,0.29
1243,freegame,0.0,35.53,35.53
1244,freegame,0.0,1.53,1.53
1245,freegame,0.0,3.06,3.06
1246,freegame,0.0,125.75,125.75
1247,freegame,0.0,155.41,155.41
1248,freegame,0.0,11.07,11.07
1249,freegame,0.0,281.83,281.83
1250,freegame,0.0,90.71,90.71
1251,freegame,0.0,286.2,286.2
1252,freegame,0.0,0.48,0.48
1253,freegame,0.0,354.94,354.94
1254,freegame,0.0,48.82,48.82
1255,freegame,0.0,0.91,0.91
1256,freegame,0.0,24.0,24.0
1257,freegame,0.0,260.65,260.65
1258,freegame,0.0,77.36,77.36
1259,freegame,0.0,98.59,98.59
1260,freegame,0.0,102.82,102.82
1261,freegame,0.0,0.77,0.77
1262,freegame,0.0,16.42,16.42
1263,freegame,0.0,0.17,0.17
1264,freegame,0.0,28.83,28.83
1265,freegame,0.0,15.24,15.24
1266,freegame,0.0,183.7,183.7
1267,freegame,0.0,1.37,1.37
1268,freegame,0.0,25.51,25.51
1269,freegame,0.0,0.02,0.02
1270,freegame,0.0,350.6,350.6
1271,freegame,0.0,79.36,79.36
1272,freegame,0.0,1.82,1.82
1273,freegame,0.0,4.94,4.94
1274,freegame,0.0,20.77,20.77
1275,freegame,0.0,0.06,0.06
1276,freegame,0.0,205.74,205.74
1277,freegame,0.0,32.34,32.34
1278,freegame,0.0,174.44,174.44
1279,freegame,0.0,224.8,224.8
1280,freegame,0.0,226.14,226.14
1281,freegame,0.0,269.88,269.88
1282,freegame,0.0,2.36,2.36
1283,freegame,0.0,8.56,8.56
1284,freegame,0.0,278.26,278.26
1285,freegame,0.0,106.12,106.12
1286,freegame,0.0,0.14,0.14
1287,freegame,0.0,187.57,187.57
1288,freegame,0.0,0.26,0.26
1289,freegame,0.0,135.62,135.62
1290,freegame,0.0,15.1,15.1
1291,freegame,0.0,8.78,8.78
1292,freegame,0.0,0.12,0.12
1293,freegame,0.0,0.01,0.01
1294,freegame,0.0,192.19,192.19
1295,freegame,0.0,0.7,0.7
1296,freegame,0.0,4.49,4.49
1297,freegame,0.0,0.01,0.01
1298,freegame,0.0,80.38,80.38
1299,freegame,0.0,72.46,72.46
1300,freegame,0.0,225.95,225.95
1301,freegame,0.0,26.22,26.22
1302,freegame,0.0,0.56,0.56
1303,freegame,0.0,0.4,0.4
1304,freegame,0.0,88.88,88.88
1305,freegame,0.0,6.05,6.05
1306,freegame,0.0,9.85,9.85
1307,freegame,0.0,2.75,2.75
1308,freegame,0.0,27.04,27.04
1309,freegame,0.0,28.91,28.91
1310,freegame,0.0,18.48,18.48
1311,freegame,0.0,334.3,334.3
1312,freegame,0.0,23.3,23.3
1313,freegame,0.0,84.53,84.53
1314,freegame,0.0,291.53,291.53
1315,freegame,0.0,98.25,98.25
1316,freegame,0.0,75.8,75.8
1317,freegame,0.0,1.59,1.59
1318,freegame,0.0,388.43,388.43
1319,freegame,0.0,1.25,1.25
1320,freegame,0.0,126.24,126.24
1321,freegame,0.0,185.89,185.89
1322,freegame,0.0,139.87,139.87
1323,freegame,0.0,7.68,7.68
1324,freegame,0.0,1.69,1.69
1325,freegame,0.0,81.44,81.44
1326,freegame,0.0,2.82,2.82
1327,freegame,0.0,7.86,7.86
1328,freegame,0.0,0.03,0.03
1329,freegame,0.0,322.31,322.31
1330,freegame,0.0,52.03,52.03
1331,freegame,0.0,38.8,38.8
1332,freegame,0.0,126.31,126.31
1333,freegame,0.0,7.5,7.5
1334,freegame,0.0,175.95,175.95
1335,freegame,0.0,9.59,9.59
1336,freegame,0.0,8.15,8.15
1337,freegame,0.0,22.17,22.17
1338,freegame,0.0,62.51,62.51
1339,freegame,0.0,27.55,27.55
1340,freegame,0.0,13.41,13.41
1341,freegame,0.0,20.33,20.33
1342,freegame,0.0,3.35,3.35
1343,freegame,0.0,84.9,84.9
1344,freegame,0.0,316.04,316.04
1345,freegame,0.0,1.59,1.59
1346,freegame,0.0,4.82,4.82
1347,freegame,0.0,18.17,18.17
1348,freegame,0.0,155.97,155.97
1349,freegame,0.0,55.57,55.57
1350,freegame,0.0,2.44,2.44
1351,freegame,0.0,105.51,105.51
1352,freegame,0.0,71.23,71.23
1353,freegame,0.0,68.77,68.77
1354,freegame,0.0,2.02,2.02
1355,freegame,0.0,7.8,7.8
1356,freegame,0.0,129.97,129.97
1357,freegame,0.0,2.35,2.35
1358,freegame,0.0,84.92,84.92
1359,freegame,0.0,364.97,364.97
1360,freegame,0.0,210.71,210.71
1361,freegame,0.0,238.84,238.84
1362,freegame,0.0,235.75,235.75
1363,freegame,0.0,2.89,2.89
1364,freegame,0.0,2.53,2.53
1365,freegame,0.0,1.5,1.5
1366,freegame,0.0,192.12,192.12
1367,freegame,0.0,15.39,15.39
1368,freegame,0.0,226.88,226.88
1369,freegame,0.0,25.44,25.44
1370,freegame,0.0,27.76,27.76
1371,freegame,0.0,287.88,287.88
1372,freegame,0.0,190.24,190.24
1373,freegame,0.0,172.35,172.35
1374,freegame,0.0,46.07,46.07
1375,freegame,0.0,272.71,272.71
1376,freegame,0.0,171.7,171.7
1377,freegame,0.0,99.67,99.67
1378,freegame,0.0,36.68,36.68
1379,freegame,0.0,0.01,0.01
1380,freegame,0.0,70.97,70.97
1381,freegame,0.0,286.59,286.59
1382,freegame,0.0,0.87,0.87
1383,freegame,0.0,61.78,61.78
1384,freegame,0.0,41.72,41.72
1385,freegame,0.0,28.04,28.04
1386,freegame,0.0,37.16,37.16
1387,freegame,0.0,0.14,0.14
1388,freegame,0.0,0.0,0.0
1389,freegame,0.0,240.18,240.18
1390,freegame,0.0,0.0,0.0
1391,freegame,0.0,31.2,31.2
1392,freegame,0.0,442.65,442.65
1393,freegame,0.0,60.42,60.42
1394,freegame,0.0,94.75,94.75
1395,freegame,0.0,71.32,71.32
1396,freegame,0.0,24.62,24.62
1397,freegame,0.0,30.06,30.06
1398,freegame,0.0,428.3,428.3
1399,freegame,0.0,28.52,28.52
1400,freegame,0.0,33.39,33.39
1401,freegame,0.0,2.77,2.77
1402,freegame,0.0,0.27,0.27
1403,freegame,0.0,88.13,88.13
1404,freegame,0.0,31.11,31.11
1405,freegame,0.0,0.24,0.24
1406,freegame,0.0,16.31,16.31
1407,freegame,0.0,278.0,278.0
1408,freegame,0.0,128.66,128.66
1409,freegame,0.0,29.3,29.3
1410,freegame,0.0,4.25,4.25
1411,freegame,0.0,0.01,0.01
1412,freegame,0.0,167.52,167.52
1413,freegame,0.0,52.13,52.13
1414,freegame,0.0,28.91,28.91
1415,freegame,0.0,0.46,0.46
1416,freegame,0.0,198.41,198.41
1417,freegame,0.0,379.1,379.1
1418,freegame,0.0,5.03,5.03
1419,freegame,0.0,62.3,62.3
1420,freegame,0.0,9.18,9.18
1421,freegame,0.0,379.42,379.42
1422,freegame,0.0,28.89,28.89
1423,freegame,0.0,50.87,50.87
1424,freegame,0.0,106.8,106.8
1425,freegame,0.0,1.45,1.45
1426,freegame,0.0,2.67,2.67
1427,freegame,0.0,32.15,32.15
1428,freegame,0.0,171.1,171.1
1429,freegame,0.0,12.38,12.38
1430,freegame,0.0,1.27,1.27
1431,freegame,0.0,190.46,190.46
1432,freegame,0.0,265.06,265.06
1433,freegame,0.0,18.72,18.72
1434,freegame,0.0,259.36,259.36
1435,freegame,0.0,7.38,7.38
1436,freegame,0.0,15.96,15.96
1437,freegame,0.0,62.55,62.55
1438,freegame,0.0,0.18,0.18
1439,freegame,0.0,184.93,184.93
1440,freegame,0.0,55.92,55.92
1441,freegame,0.0,24.88,24.88
1442,freegame,0.0,94.85,94.85
1443,freegame,0.0,266.71,266.71
1444,freegame,0.0,94.06,94.06
1445,freegame,0.0,84.05,84.05
1446,freegame,0.0,213.53,213.53
1447,freegame,0.0,0.12,0.12
1448,freegame,0.0,135.73,135.73
1449,freegame,0.0,197.99,197.99
1450,freegame,0.0,271.28,271.28
1451,freegame,0.0,49.31,49.31
1452,freegame,0.0,0.54,0.54
1453,freegame,0.0,131.96,131.96
1454,freegame,0.0,370.87,370.87
1455,freegame,0.0,1.05,1.05
1456,freegame,0.0,309.38,309.38
1457,freegame,0.0,9.87,9.87
1458,freegame,0.0,151.26,151.26
1459,freegame,0.0,220.53,220.53
1460,freegame,0.0,0.2,0.2
1461,freegame,0.0,3.57,3.57
1462,freegame,0.0,123.05,123.05
1463,freegame,0.0,4.46,4.46
1464,freegame,0.0,81.42,81.42
1465,freegame,0.0,148.02,148.02
1466,freegame,0.0,308.0,308.0
1467,freegame,0.0,451.4,451.4
1468,freegame,0.0,111.54,111.54
1469,freegame,0.0,5.16,5.16
1470,freegame,0.0,176.3,176.3
1471,freegame,0.0,107.24,107.24
1472,freegame,0.0,118.45,118.45
1473,freegame,0.0,126.92,126.92
1474,freegame,0.0,178.37,178.37
1475,freegame,0.0,279.25,279.25
1476,freegame,0.0,45.15,45.15
1477,freegame,0.0,31.37,31.37
1478,freegame,0.0,1.04,1.04
1479,freegame,0.0,3.22,3.22
1480,freegame,0.0,51.1,51.1
1481,freegame,0.0,81.93,81.93
1482,freegame,0.0,145.6,145.6
1483,freegame,0.0,17.8,17.8
1484,freegame,0.0,5.18,5.18
1485,freegame,0.0,6.43,6.43
1486,freegame,0.0,33.61,33.61
1487,freegame,0.0,76.44,76.44
1488,freegame,0.0,0.0,0.0
1489,freegame,0.0,0.28,0.28
1490,freegame,0.0,13.12,13.12
1491,freegame,0.0,47.0,47.0
1492,freegame,0.0,189.33,189.33
1493,freegame,0.0,1.62,1.62
1494,freegame,0.0,52.2,52.2
1495,freegame,0.0,51.39,51.39
1496,freegame,0.0,32.71,32.71
1497,freegame,0.0,3.56,3.56
1498,freegame,0.0,3.87,3.87
1499,freegame,0.0,95.65,95.65
1500,freegame,0.0,214.1,214.1
1501,freegame,0.0,7.98,7.98
1502,freegame,0.0,375.74,375.74
1503,freegame,0.0,189.23,189.23
1504,freegame,0.0,15.28,15.28
1505,freegame,0.0,0.06,0.06
1506,freegame,0.0,2.41,2.41
1507,freegame,0.0,323.25,323.25
1508,freegame,0.0,0.85,0.85
1509,freegame,0.0,64.48,64.48
1510,freegame,0.0,96.49,96.49
1511,freegame,0.0,0.4,0.4
1512,freegame,0.0,4.02,4.02
1513,freegame,0.0,207.27,207.27
1514,freegame,0.0,27.05,27.05
1515,freegame,0.0,220.67,220.67
1516,freegame,0.0,376.67,376.67
1517,freegame,0.0,74.01,74.01
1518,freegame,0.0,0.27,0.27
1519,freegame,0.0,292.92,292.92
1520,freegame,0.0,138.93,138.93
1521,freegame,0.0,0.73,0.73
